Data_Type,rt,response,subj_idx,condition,correct,stimulus
Synth,0.364830314,0,P015,1-back,1,0
Synth,0.498928586,0,P015,1-back,1,0
Synth,0.351265371,0,P015,1-back,1,0
Synth,0.501425822,0,P015,1-back,1,0
Synth,0.390368399,0,P015,1-back,1,0
Synth,0.66809847,0,P015,1-back,1,0
Synth,0.469758802,0,P015,1-back,1,0
Synth,0.809275375,0,P015,1-back,1,0
Synth,0.451628684,0,P015,1-back,1,0
Synth,0.288155313,0,P015,1-back,1,0
Synth,0.565046553,0,P015,1-back,1,0
Synth,0.499638276,0,P015,1-back,1,0
Synth,0.432170424,0,P015,1-back,1,0
Synth,0.28692302,0,P015,1-back,1,0
Synth,0.294589787,0,P015,1-back,1,0
Synth,0.317685614,0,P015,1-back,1,0
Synth,0.386931864,0,P015,1-back,1,0
Synth,0.502088092,0,P015,1-back,1,0
Synth,0.470233635,0,P015,1-back,1,0
Synth,0.370536105,0,P015,1-back,1,0
Synth,0.322837298,0,P015,1-back,1,0
Synth,0.328721868,0,P015,1-back,1,0
Synth,0.458988543,0,P015,1-back,1,0
Synth,0.40449668,0,P015,1-back,1,0
Synth,0.577851472,0,P015,1-back,1,0
Synth,0.613987432,0,P015,1-back,1,0
Synth,0.319640084,0,P015,1-back,1,0
Synth,0.406857041,0,P015,1-back,1,0
Synth,0.407560573,0,P015,1-back,1,0
Synth,0.612786827,0,P015,1-back,1,0
Synth,0.395372863,0,P015,1-back,1,0
Synth,0.408686844,0,P015,1-back,1,0
Synth,0.45110201,0,P015,1-back,1,0
Synth,0.489328142,0,P015,1-back,1,0
Synth,0.335747022,0,P015,1-back,1,0
Synth,0.456552346,0,P015,1-back,1,0
Synth,0.393293371,0,P015,1-back,1,0
Synth,0.433502429,0,P015,1-back,1,0
Synth,0.441831962,0,P015,1-back,1,0
Synth,0.450701306,0,P015,1-back,1,0
Synth,0.55593299,0,P015,1-back,1,0
Synth,0.469093333,0,P015,1-back,1,0
Synth,0.520262728,0,P015,1-back,1,0
Synth,0.52378288,0,P015,1-back,1,0
Synth,0.425657233,0,P015,1-back,1,0
Synth,0.533328708,0,P015,1-back,1,0
Synth,0.38262021,0,P015,1-back,1,0
Synth,0.428853276,0,P015,1-back,1,0
Synth,0.413308986,0,P015,1-back,1,0
Synth,0.388285959,0,P015,1-back,1,0
Synth,0.405052932,0,P015,1-back,1,0
Synth,0.569640139,0,P015,1-back,1,0
Synth,0.470864842,0,P015,1-back,1,0
Synth,0.324222403,0,P015,1-back,1,0
Synth,0.385678061,0,P015,1-back,1,0
Synth,0.522260327,0,P015,1-back,1,0
Synth,0.316715736,0,P015,1-back,1,0
Synth,0.389927153,0,P015,1-back,1,0
Synth,0.335460843,0,P015,1-back,1,0
Synth,0.48200237,0,P015,1-back,1,0
Synth,0.477457918,0,P015,1-back,1,0
Synth,0.460319165,0,P015,1-back,1,0
Synth,0.363286832,0,P015,1-back,1,0
Synth,0.561285445,0,P015,1-back,1,0
Synth,0.519690269,0,P015,1-back,1,0
Synth,0.414561825,0,P015,1-back,1,0
Synth,0.467365382,0,P015,1-back,1,0
Synth,0.393729234,0,P015,1-back,1,0
Synth,0.402349045,0,P015,1-back,1,0
Synth,0.50553723,0,P015,1-back,1,0
Synth,0.478952888,0,P015,1-back,1,0
Synth,0.348601252,0,P015,1-back,1,0
Synth,0.44649812,0,P015,1-back,1,0
Synth,0.517207112,0,P015,1-back,1,0
Synth,0.460518683,0,P015,1-back,1,0
Synth,0.387542948,0,P015,1-back,1,0
Synth,0.649691072,0,P015,1-back,1,0
Synth,0.420348624,0,P015,1-back,1,0
Synth,0.397216126,0,P015,1-back,1,0
Synth,0.438084554,0,P015,1-back,1,0
Synth,0.57126186,0,P015,1-back,1,0
Synth,0.81698372,0,P015,1-back,1,0
Synth,0.412812943,0,P015,1-back,1,0
Synth,0.273448536,0,P015,1-back,1,0
Synth,0.429780573,0,P015,1-back,1,0
Synth,0.343217511,0,P015,1-back,1,0
Synth,0.529551748,0,P015,1-back,1,0
Synth,0.510927876,0,P015,1-back,1,0
Synth,0.384984235,0,P015,1-back,1,0
Synth,0.306196259,0,P015,1-back,1,0
Synth,0.530701845,0,P015,1-back,1,0
Synth,0.683730124,0,P015,1-back,1,0
Synth,0.354854094,0,P015,1-back,1,0
Synth,0.671029291,0,P015,1-back,1,0
Synth,0.387731306,0,P015,1-back,1,0
Synth,0.470904652,0,P015,1-back,1,0
Synth,0.374053792,0,P015,1-back,1,0
Synth,0.55325612,0,P015,1-back,1,0
Synth,0.446264687,0,P015,1-back,1,0
Synth,0.501510477,0,P015,1-back,1,0
Synth,0.490185374,0,P015,1-back,1,0
Synth,0.27181173,0,P015,1-back,1,0
Synth,0.412442546,0,P015,1-back,1,0
Synth,0.318815,0,P015,1-back,1,0
Synth,0.342656102,0,P015,1-back,1,0
Synth,0.263527698,0,P015,1-back,1,0
Synth,0.647357154,0,P015,1-back,1,0
Synth,0.408952432,0,P015,1-back,1,0
Synth,0.475145165,0,P015,1-back,1,0
Synth,0.398865138,0,P015,1-back,1,0
Synth,0.287777666,0,P015,1-back,1,0
Synth,0.415819962,0,P015,1-back,1,0
Synth,0.313202766,0,P015,1-back,1,0
Synth,0.294709428,0,P015,1-back,1,0
Synth,0.447351481,0,P015,1-back,1,0
Synth,0.433927095,0,P015,1-back,1,0
Synth,0.342186826,0,P015,1-back,1,0
Synth,0.282264727,0,P015,1-back,1,0
Synth,0.387595898,0,P015,1-back,1,0
Synth,0.345505931,0,P015,1-back,1,0
Synth,0.63081686,0,P015,1-back,1,0
Synth,0.428919332,0,P015,1-back,1,0
Synth,0.347699638,0,P015,1-back,1,0
Synth,0.341228005,0,P015,1-back,1,0
Synth,0.513562474,0,P015,1-back,1,0
Synth,0.560371421,0,P015,1-back,1,0
Synth,0.371570311,0,P015,1-back,1,0
Synth,0.317635743,0,P015,1-back,1,0
Synth,0.327467503,0,P015,1-back,1,0
Synth,0.323445649,0,P015,1-back,1,0
Synth,0.505475345,0,P015,1-back,1,0
Synth,0.327971364,0,P015,1-back,1,0
Synth,0.662816303,0,P015,1-back,1,0
Synth,0.455610812,0,P015,1-back,1,0
Synth,0.399163369,0,P015,1-back,1,0
Synth,0.318711601,0,P015,1-back,1,0
Synth,0.463299115,0,P015,1-back,1,0
Synth,0.638220066,0,P015,1-back,1,0
Synth,0.325250899,0,P015,1-back,1,0
Synth,0.346050279,0,P015,1-back,1,0
Synth,0.343169573,0,P015,1-back,1,0
Synth,0.377481649,0,P015,1-back,1,0
Synth,0.336981989,0,P015,1-back,1,0
Synth,0.499162242,0,P015,1-back,1,0
Synth,0.358926034,0,P015,1-back,1,0
Synth,0.378538022,0,P015,1-back,1,0
Synth,0.385084444,0,P015,1-back,1,0
Synth,0.439420998,0,P015,1-back,1,0
Synth,0.576649137,0,P015,1-back,1,0
Synth,0.340468706,0,P015,1-back,1,0
Synth,0.37281255,0,P015,1-back,1,0
Synth,0.377092685,0,P015,1-back,1,0
Synth,0.452861982,0,P015,1-back,1,0
Synth,0.424746544,0,P015,1-back,1,0
Synth,0.300419609,0,P015,1-back,1,0
Synth,0.5070897,0,P015,1-back,1,0
Synth,0.405716027,0,P015,1-back,1,0
Synth,0.340872818,0,P015,1-back,1,0
Synth,0.603692609,0,P015,1-back,1,0
Synth,0.352353016,0,P015,1-back,1,0
Synth,0.360920558,0,P015,1-back,1,0
Synth,0.412175396,0,P015,1-back,1,0
Synth,0.497782772,0,P015,1-back,1,0
Synth,0.364064424,0,P015,1-back,1,0
Synth,0.395462372,0,P015,1-back,1,0
Synth,0.274611183,0,P015,1-back,1,0
Synth,0.335274494,0,P015,1-back,1,0
Synth,0.260617125,0,P015,1-back,1,0
Synth,0.519771187,0,P015,1-back,1,0
Synth,0.471432061,0,P015,1-back,1,0
Synth,0.321341914,0,P015,1-back,1,0
Synth,0.325418755,0,P015,1-back,1,0
Synth,0.649955846,0,P015,1-back,1,0
Synth,0.541338553,0,P015,1-back,1,0
Synth,0.47591343,0,P015,1-back,1,0
Synth,0.287881474,0,P015,1-back,1,0
Synth,0.680041257,0,P015,1-back,1,0
Synth,0.494994113,0,P015,1-back,1,0
Synth,0.30375892,0,P015,1-back,1,0
Synth,0.32728194,0,P015,1-back,1,0
Synth,0.480942257,0,P015,1-back,1,0
Synth,0.320212063,0,P015,1-back,1,0
Synth,0.453648751,0,P015,1-back,1,0
Synth,0.430944926,0,P015,1-back,1,0
Synth,0.481426651,0,P015,1-back,1,0
Synth,0.392438286,0,P015,1-back,1,0
Synth,0.343162097,0,P015,1-back,1,0
Synth,0.372291161,0,P015,1-back,1,0
Synth,0.323367783,0,P015,1-back,1,0
Synth,0.437617496,0,P015,1-back,1,0
Synth,0.417432939,0,P015,1-back,1,0
Synth,0.419425697,0,P015,1-back,1,0
Synth,0.345617094,0,P015,1-back,1,0
Synth,0.492727456,0,P015,1-back,1,0
Synth,0.391532088,0,P015,1-back,1,0
Synth,0.361011491,0,P015,1-back,1,0
Synth,0.299249489,0,P015,1-back,1,0
Synth,0.479135144,1,P015,1-back,0,0
Synth,0.426330023,0,P015,1-back,1,0
Synth,0.328415737,0,P015,1-back,1,0
Synth,0.480652561,0,P015,1-back,1,0
Synth,0.475614771,0,P015,1-back,1,0
Synth,0.535495547,0,P015,1-back,1,0
Synth,0.27918159,0,P015,1-back,1,0
Synth,0.317048521,0,P015,1-back,1,0
Synth,0.47905342,0,P015,1-back,1,0
Synth,0.373024198,0,P015,1-back,1,0
Synth,0.344304537,0,P015,1-back,1,0
Synth,0.751957472,0,P015,1-back,1,0
Synth,0.351917746,0,P015,1-back,1,0
Synth,0.467473255,0,P015,1-back,1,0
Synth,0.352204764,0,P015,1-back,1,0
Synth,0.425275337,0,P015,1-back,1,0
Synth,0.496269798,0,P015,1-back,1,0
Synth,0.351067778,0,P015,1-back,1,0
Synth,0.449238137,0,P015,1-back,1,0
Synth,0.423952902,0,P015,1-back,1,0
Synth,0.481519662,0,P015,1-back,1,0
Synth,0.356778668,0,P015,1-back,1,0
Synth,0.381149717,0,P015,1-back,1,0
Synth,0.39313611,0,P015,1-back,1,0
Synth,0.301942677,0,P015,1-back,1,0
Synth,0.352169335,0,P015,1-back,1,0
Synth,0.611872298,0,P015,1-back,1,0
Synth,0.266204847,0,P015,1-back,1,0
Synth,0.350063964,0,P015,1-back,1,0
Synth,0.359239512,0,P015,1-back,1,0
Synth,0.339100323,0,P015,1-back,1,0
Synth,0.463124235,0,P015,1-back,1,0
Synth,0.456746818,0,P015,1-back,1,0
Synth,0.400714925,0,P015,1-back,1,0
Synth,0.43666921,0,P015,1-back,1,0
Synth,0.361935956,0,P015,1-back,1,0
Synth,0.532054503,0,P015,1-back,1,0
Synth,0.298399115,0,P015,1-back,1,0
Synth,0.269620458,0,P015,1-back,1,0
Synth,0.411601846,0,P015,1-back,1,0
Synth,0.413672457,0,P015,1-back,1,0
Synth,0.469194648,0,P015,1-back,1,0
Synth,0.596668281,0,P015,1-back,1,0
Synth,0.290975358,0,P015,1-back,1,0
Synth,0.378584045,0,P015,1-back,1,0
Synth,0.428186583,0,P015,1-back,1,0
Synth,0.327094266,0,P015,1-back,1,0
Synth,0.361185034,0,P015,1-back,1,0
Synth,0.346362865,0,P015,1-back,1,0
Synth,0.387142331,0,P015,1-back,1,0
Synth,0.352115473,0,P015,1-back,1,0
Synth,0.387824617,0,P015,1-back,1,0
Synth,0.532962187,0,P015,1-back,1,0
Synth,0.566071466,0,P015,1-back,1,0
Synth,0.363368087,0,P015,1-back,1,0
Synth,0.344054254,0,P015,1-back,1,0
Synth,0.354172217,0,P015,1-back,1,0
Synth,0.984073976,0,P015,1-back,1,0
Synth,0.398657944,0,P015,1-back,1,0
Synth,0.399363098,0,P015,1-back,1,0
Synth,0.45898743,0,P015,1-back,1,0
Synth,0.615868003,0,P015,1-back,1,0
Synth,0.537250044,0,P015,1-back,1,0
Synth,0.582690347,1,P015,2-back,1,1
Synth,0.360264563,0,P015,2-back,0,1
Synth,0.469998193,1,P015,2-back,1,1
Synth,0.627977984,1,P015,2-back,1,1
Synth,0.321633119,1,P015,2-back,1,1
Synth,0.530158748,0,P015,2-back,0,1
Synth,0.357941875,1,P015,2-back,1,1
Synth,0.654794595,1,P015,2-back,1,1
Synth,0.494376519,1,P015,2-back,1,1
Synth,0.340709861,0,P015,2-back,0,1
Synth,0.34233355,1,P015,2-back,1,1
Synth,0.415537435,1,P015,2-back,1,1
Synth,0.404619304,0,P015,2-back,0,1
Synth,0.48846388,1,P015,2-back,1,1
Synth,0.644390944,1,P015,2-back,1,1
Synth,0.362114711,0,P015,2-back,0,1
Synth,0.395401597,1,P015,2-back,1,1
Synth,0.489549401,0,P015,2-back,0,1
Synth,0.436001628,1,P015,2-back,1,1
Synth,0.394084194,1,P015,2-back,1,1
Synth,0.341184452,1,P015,2-back,1,1
Synth,0.41654307,0,P015,2-back,0,1
Synth,0.422694624,1,P015,2-back,1,1
Synth,0.410684449,1,P015,2-back,1,1
Synth,0.408142098,1,P015,2-back,1,1
Synth,0.326038818,1,P015,2-back,1,1
Synth,0.354549459,1,P015,2-back,1,1
Synth,0.55863748,0,P015,2-back,0,1
Synth,0.428549079,1,P015,2-back,1,1
Synth,0.317461854,1,P015,2-back,1,1
Synth,1.229245695,1,P015,2-back,1,1
Synth,0.633670465,0,P015,2-back,0,1
Synth,0.689518874,1,P015,2-back,1,1
Synth,0.878716336,1,P015,2-back,1,1
Synth,0.307751944,1,P015,2-back,1,1
Synth,0.393549877,1,P015,2-back,1,1
Synth,0.375640892,0,P015,2-back,0,1
Synth,0.405307225,1,P015,2-back,1,1
Synth,0.496880607,1,P015,2-back,1,1
Synth,0.464253967,1,P015,2-back,1,1
Synth,0.682062088,1,P015,2-back,1,1
Synth,0.40089235,1,P015,2-back,1,1
Synth,0.370439225,1,P015,2-back,1,1
Synth,0.461524979,1,P015,2-back,1,1
Synth,0.668591769,1,P015,2-back,1,1
Synth,0.352592585,1,P015,2-back,1,1
Synth,0.8625684,1,P015,2-back,1,1
Synth,0.355083831,1,P015,2-back,1,1
Synth,0.369881234,1,P015,2-back,1,1
Synth,0.359976009,0,P015,2-back,0,1
Synth,0.320429144,1,P015,2-back,1,1
Synth,0.370814066,1,P015,2-back,1,1
Synth,0.482575556,1,P015,2-back,1,1
Synth,0.35338684,1,P015,2-back,1,1
Synth,0.499171712,1,P015,2-back,1,1
Synth,0.503238562,1,P015,2-back,1,1
Synth,0.347435756,0,P015,2-back,0,1
Synth,0.362186056,1,P015,2-back,1,1
Synth,0.337042067,1,P015,2-back,1,1
Synth,0.584040921,1,P015,2-back,1,1
Synth,0.331445297,1,P015,2-back,1,1
Synth,0.52805743,1,P015,2-back,1,1
Synth,0.442372146,1,P015,2-back,1,1
Synth,0.366118506,1,P015,2-back,1,1
Synth,0.387681671,1,P015,2-back,1,1
Synth,0.370015608,1,P015,2-back,1,1
Synth,0.495907746,1,P015,2-back,1,1
Synth,0.372242684,1,P015,2-back,1,1
Synth,0.365335237,1,P015,2-back,1,1
Synth,0.418824004,1,P015,2-back,1,1
Synth,0.375826524,1,P015,2-back,1,1
Synth,0.503008986,0,P015,2-back,0,1
Synth,0.467611542,1,P015,2-back,1,1
Synth,0.422224103,1,P015,2-back,1,1
Synth,0.779952091,0,P015,2-back,0,1
Synth,0.387610616,1,P015,2-back,1,1
Synth,0.333442426,0,P015,2-back,0,1
Synth,0.380525503,1,P015,2-back,1,1
Synth,0.391070801,1,P015,2-back,1,1
Synth,0.449752678,1,P015,2-back,1,1
Synth,0.494833276,1,P015,2-back,1,1
Synth,0.33849105,1,P015,2-back,1,1
Synth,0.313958084,1,P015,2-back,1,1
Synth,0.399397201,0,P015,2-back,0,1
Synth,0.361495176,1,P015,2-back,1,1
Synth,0.450328939,0,P015,2-back,0,1
Synth,0.560577137,0,P015,2-back,0,1
Synth,0.504464426,0,P015,2-back,0,1
Synth,0.497559717,1,P015,2-back,1,1
Synth,0.346941374,1,P015,2-back,1,1
Synth,0.752336741,1,P015,2-back,1,1
Synth,0.427629645,0,P015,2-back,0,1
Synth,0.654050229,0,P015,2-back,0,1
Synth,0.400039707,1,P015,2-back,1,1
Synth,0.369034717,1,P015,2-back,1,1
Synth,0.451174756,1,P015,2-back,1,1
Synth,0.526199281,1,P015,2-back,1,1
Synth,0.671031568,1,P015,2-back,1,1
Synth,0.515464223,0,P015,2-back,0,1
Synth,0.346427945,1,P015,2-back,1,1
Synth,0.391313776,1,P015,2-back,1,1
Synth,0.365305862,0,P015,2-back,0,1
Synth,0.462411831,1,P015,2-back,1,1
Synth,0.388374355,0,P015,2-back,0,1
Synth,0.468825924,1,P015,2-back,1,1
Synth,0.440481251,0,P015,2-back,0,1
Synth,0.669675234,1,P015,2-back,1,1
Synth,0.531769385,1,P015,2-back,1,1
Synth,0.365827294,0,P015,2-back,0,1
Synth,0.5602805,1,P015,2-back,1,1
Synth,0.358228919,1,P015,2-back,1,1
Synth,0.517770096,1,P015,2-back,1,1
Synth,0.31749033,1,P015,2-back,1,1
Synth,0.321792151,0,P015,2-back,0,1
Synth,0.460941131,1,P015,2-back,1,1
Synth,0.563133371,0,P015,2-back,0,1
Synth,0.308212118,1,P015,2-back,1,1
Synth,0.469624148,1,P015,2-back,1,1
Synth,0.408051269,1,P015,2-back,1,1
Synth,0.430899161,1,P015,2-back,1,1
Synth,0.415244229,1,P015,2-back,1,1
Synth,0.415293962,1,P015,2-back,1,1
Synth,0.548521195,0,P015,2-back,0,1
Synth,0.419971755,1,P015,2-back,1,1
Synth,0.391941167,1,P015,2-back,1,1
Synth,0.334205653,1,P015,2-back,1,1
Synth,0.388344136,1,P015,2-back,1,1
Synth,0.375926518,1,P015,2-back,1,1
Synth,0.567021918,1,P015,2-back,1,1
Synth,0.465665057,1,P015,2-back,1,1
Synth,0.404173705,1,P015,2-back,1,1
Synth,0.410572694,1,P015,2-back,1,1
Synth,0.42690893,1,P015,2-back,1,1
Synth,0.795575231,1,P015,2-back,1,1
Synth,0.429404411,1,P015,2-back,1,1
Synth,0.473150136,1,P015,2-back,1,1
Synth,0.382865499,1,P015,2-back,1,1
Synth,0.349548501,1,P015,2-back,1,1
Synth,0.497127984,1,P015,2-back,1,1
Synth,0.389076771,1,P015,2-back,1,1
Synth,0.346439983,1,P015,2-back,1,1
Synth,0.3761079,1,P015,2-back,1,1
Synth,0.386644733,1,P015,2-back,1,1
Synth,0.364256063,1,P015,2-back,1,1
Synth,0.292889843,0,P015,2-back,0,1
Synth,0.428070361,1,P015,2-back,1,1
Synth,0.611978787,1,P015,2-back,1,1
Synth,0.909555972,1,P015,2-back,1,1
Synth,0.488149559,1,P015,2-back,1,1
Synth,0.38216124,1,P015,2-back,1,1
Synth,0.400797807,1,P015,2-back,1,1
Synth,0.416741395,1,P015,2-back,1,1
Synth,0.628410194,1,P015,2-back,1,1
Synth,0.468569166,1,P015,2-back,1,1
Synth,0.322135673,0,P015,2-back,0,1
Synth,0.600694387,1,P015,2-back,1,1
Synth,0.380343272,0,P015,2-back,0,1
Synth,0.456496903,1,P015,2-back,1,1
Synth,0.385892092,1,P015,2-back,1,1
Synth,0.544412172,1,P015,2-back,1,1
Synth,0.392115341,1,P015,2-back,1,1
Synth,0.359133391,1,P015,2-back,1,1
Synth,0.352074466,1,P015,2-back,1,1
Synth,0.697557852,1,P015,2-back,1,1
Synth,0.356975399,1,P015,2-back,1,1
Synth,0.723336116,0,P015,2-back,0,1
Synth,0.647695256,1,P015,2-back,1,1
Synth,0.464239216,1,P015,2-back,1,1
Synth,0.44455521,1,P015,2-back,1,1
Synth,0.344563859,1,P015,2-back,1,1
Synth,0.71281059,1,P015,2-back,1,1
Synth,0.431605955,1,P015,2-back,1,1
Synth,0.349982336,0,P015,2-back,0,1
Synth,0.438897398,0,P015,2-back,0,1
Synth,0.540043405,0,P015,2-back,0,1
Synth,0.416881203,1,P015,2-back,1,1
Synth,0.386378312,1,P015,2-back,1,1
Synth,1.022731518,1,P015,2-back,1,1
Synth,0.403097836,1,P015,2-back,1,1
Synth,0.546741009,1,P015,2-back,1,1
Synth,0.414396593,1,P015,2-back,1,1
Synth,0.383337825,1,P015,2-back,1,1
Synth,0.51924864,1,P015,2-back,1,1
Synth,0.757239901,1,P015,2-back,1,1
Synth,0.505279468,1,P015,2-back,1,1
Synth,0.385100379,0,P015,2-back,0,1
Synth,0.40179758,1,P015,2-back,1,1
Synth,0.370599426,1,P015,2-back,1,1
Synth,0.357805669,1,P015,2-back,1,1
Synth,0.67376777,1,P015,2-back,1,1
Synth,0.363193361,1,P015,2-back,1,1
Synth,0.370424579,0,P015,2-back,0,1
Synth,0.528879938,1,P015,2-back,1,1
Synth,0.390662353,1,P015,2-back,1,1
Synth,0.658365836,1,P015,2-back,1,1
Synth,0.466775925,1,P015,2-back,1,1
Synth,0.368834543,1,P015,2-back,1,1
Synth,0.338455967,0,P015,2-back,0,1
Synth,0.400297447,0,P015,2-back,0,1
Synth,0.481361774,0,P015,2-back,0,1
Synth,0.440616621,0,P015,2-back,0,1
Synth,0.461533003,1,P015,2-back,1,1
Synth,0.400896968,1,P015,2-back,1,1
Synth,0.38763609,1,P015,2-back,1,1
Synth,0.371883185,1,P015,2-back,1,1
Synth,0.360593633,1,P015,2-back,1,1
Synth,0.323899838,1,P015,2-back,1,1
Synth,0.613969523,1,P015,2-back,1,1
Synth,0.371196,1,P015,2-back,1,1
Synth,0.947021167,0,P015,2-back,0,1
Synth,0.360039853,1,P015,2-back,1,1
Synth,0.396192203,1,P015,2-back,1,1
Synth,0.445699846,1,P015,2-back,1,1
Synth,0.386865953,1,P015,2-back,1,1
Synth,0.389944462,1,P015,2-back,1,1
Synth,0.379523228,1,P015,2-back,1,1
Synth,0.366683216,1,P015,2-back,1,1
Synth,0.416547087,1,P015,2-back,1,1
Synth,0.370475388,1,P015,2-back,1,1
Synth,0.528432228,0,P015,2-back,0,1
Synth,0.573993356,1,P015,2-back,1,1
Synth,0.41515393,0,P015,2-back,0,1
Synth,0.629587346,0,P015,2-back,0,1
Synth,0.32838892,1,P015,2-back,1,1
Synth,0.565938592,1,P015,2-back,1,1
Synth,0.319280556,1,P015,2-back,1,1
Synth,0.480327397,1,P015,2-back,1,1
Synth,0.410192111,1,P015,2-back,1,1
Synth,0.507422015,1,P015,2-back,1,1
Synth,0.325438212,1,P015,2-back,1,1
Synth,0.315108242,1,P015,2-back,1,1
Synth,0.419246933,1,P015,2-back,1,1
Synth,0.755295813,1,P015,2-back,1,1
Synth,0.699057924,0,P015,2-back,0,1
Synth,0.492944216,0,P015,2-back,0,1
Synth,0.452818544,0,P015,2-back,0,1
Synth,0.505123861,1,P015,2-back,1,1
Synth,0.40551869,0,P015,2-back,0,1
Synth,0.367631913,1,P015,2-back,1,1
Synth,0.418375397,0,P015,2-back,0,1
Synth,0.378311057,1,P015,2-back,1,1
Synth,0.345798244,1,P015,2-back,1,1
Synth,0.361717369,1,P015,2-back,1,1
Synth,0.630993763,1,P015,2-back,1,1
Synth,0.771387025,1,P015,2-back,1,1
Synth,0.458446636,1,P015,2-back,1,1
Synth,0.527936365,1,P015,2-back,1,1
Synth,0.401180425,1,P015,2-back,1,1
Synth,0.377770156,0,P015,2-back,0,1
Synth,0.378220466,1,P015,2-back,1,1
Synth,0.332701295,1,P015,2-back,1,1
Synth,0.485596519,1,P015,2-back,1,1
Synth,0.342909877,1,P015,2-back,1,1
Synth,1.006374272,1,P015,2-back,1,1
Synth,0.856424443,1,P015,2-back,1,1
Synth,0.53602874,0,P015,2-back,0,1
Synth,0.503828719,1,P015,2-back,1,1
Synth,0.3713074,1,P015,2-back,1,1
Synth,0.347417547,1,P015,2-back,1,1
Synth,0.363743337,0,P015,2-back,0,1
Synth,0.463702907,1,P015,2-back,1,1
Synth,0.327669408,1,P015,2-back,1,1
Synth,0.456150576,1,P015,2-back,1,1
Synth,0.368158386,1,P015,2-back,1,1
Synth,0.368381702,1,P015,2-back,1,1
Synth,0.440785152,1,P015,2-back,1,1
Synth,0.343879651,1,P015,2-back,1,1
Synth,0.345998844,1,P015,2-back,1,1
Synth,0.698837105,1,P015,2-back,1,1
Synth,0.508984734,0,P015,2-back,0,1
Synth,0.530504401,1,P015,2-back,1,1
Synth,0.463529114,1,P015,2-back,1,1
Synth,0.448798677,1,P015,2-back,1,1
Synth,0.427199571,1,P015,2-back,1,1
Synth,0.550528874,1,P015,2-back,1,1
Synth,0.51847706,0,P015,2-back,0,1
Synth,0.62107325,0,P015,2-back,0,1
Synth,0.540039997,0,P015,2-back,0,1
Synth,0.51921857,1,P015,2-back,1,1
Synth,0.439268665,1,P015,2-back,1,1
Synth,0.326042051,0,P015,2-back,0,1
Synth,0.490528529,0,P015,2-back,0,1
Synth,0.817129766,1,P015,2-back,1,1
Synth,0.630001234,0,P015,2-back,0,1
Synth,0.414372785,1,P015,2-back,1,1
Synth,0.30855619,1,P015,2-back,1,1
Synth,0.362766536,1,P015,2-back,1,1
Synth,0.554150536,1,P015,2-back,1,1
Synth,0.649641988,0,P015,2-back,0,1
Synth,0.366206034,1,P015,2-back,1,1
Synth,0.804635031,1,P015,2-back,1,1
Synth,0.393145568,1,P015,2-back,1,1
Synth,0.443378427,0,P015,2-back,0,1
Synth,0.49972596,1,P015,2-back,1,1
Synth,0.411185885,1,P015,2-back,1,1
Synth,0.591541632,1,P015,2-back,1,1
Synth,0.428766111,1,P015,2-back,1,1
Synth,0.676992544,1,P015,2-back,1,1
Synth,0.485952418,1,P015,2-back,1,1
Synth,0.336567543,1,P015,2-back,1,1
Synth,0.762187568,1,P015,2-back,1,1
Synth,0.615538866,1,P015,2-back,1,1
Synth,0.504695464,0,P015,2-back,0,1
Synth,0.588279172,0,P015,2-back,0,1
Synth,0.328144476,0,P015,2-back,0,1
Synth,0.659048792,0,P015,2-back,0,1
Synth,0.402506989,1,P015,2-back,1,1
Synth,0.341294246,1,P015,2-back,1,1
Synth,0.430240413,1,P015,2-back,1,1
Synth,0.349275946,0,P015,2-back,0,1
Synth,0.665099825,1,P015,2-back,1,1
Synth,0.39884656,1,P015,2-back,1,1
Synth,0.343856321,1,P015,2-back,1,1
Synth,0.38714454,0,P015,2-back,0,1
Synth,0.622259826,1,P015,2-back,1,1
Synth,0.387654757,1,P015,2-back,1,1
Synth,0.524167847,0,P015,2-back,0,1
Synth,0.67973626,0,P015,2-back,0,1
Synth,0.641503992,1,P015,2-back,1,1
Synth,0.384868188,1,P015,2-back,1,1
Synth,0.474705381,0,P015,2-back,0,1
Synth,0.37769042,1,P015,2-back,1,1
Synth,0.526429701,1,P015,2-back,1,1
Synth,0.386302139,0,P015,2-back,0,1
Synth,0.438109252,1,P015,2-back,1,1
Synth,0.409276154,1,P015,2-back,1,1
Synth,0.34339205,1,P015,2-back,1,1
Synth,0.369821781,1,P015,2-back,1,1
Synth,0.571610364,1,P015,2-back,1,1
Synth,0.485362075,0,P015,2-back,0,1
Synth,0.610201115,0,P015,2-back,0,1
Synth,0.438862649,1,P015,2-back,1,1
Synth,0.524450897,1,P015,2-back,1,1
Synth,0.348973869,1,P015,2-back,1,1
Synth,0.703858317,0,P015,2-back,0,1
Synth,0.514931471,1,P015,2-back,1,1
Synth,0.305339924,1,P015,2-back,1,1
Synth,0.347260124,1,P015,2-back,1,1
Synth,0.348540966,1,P015,2-back,1,1
Synth,0.334461417,1,P015,2-back,1,1
Synth,0.695232282,1,P015,2-back,1,1
Synth,0.328375901,1,P015,2-back,1,1
Synth,0.446739475,1,P015,2-back,1,1
Synth,0.383289367,0,P015,2-back,0,1
Synth,0.479417913,1,P015,2-back,1,1
Synth,0.347588147,1,P015,2-back,1,1
Synth,0.318525644,0,P015,2-back,0,1
